"_id",asin,cleaned_review_text,helpful.0,helpful.1,human_labelled,keywords,labelled,load_to_db,neg_doc,overall,rationales,rationals.0,rationals.1,rationals.2,rationals.3,rationals.4,rationals.5,rationals.6,rationals.7,reviewText
5a1e235378b95010ea189c88,B0000AQRSS,"So far Im very happy with this Microphone Tone quality is fine and does everything I need it to do for backup vocals in my band Although a longer cable would be nice its great a cable and was included in the package ",2,2,false,,false,true,true,4.0,,,,,,,,,,"So far, I'm very happy with this Microphone. Tone quality is fine and does everything I need it to do for backup vocals in my band. Although a longer cable would be nice, it's great a cable and was included in the package."
5a1e235378b95010ea189c89,B0000AQRSS,"It is so hard to get an honest review of any mike that isnt a Shure SM This is considered the gold standard by which all others are measured Of course at least part of this reputation is deserved but perhaps more for the durability of the SM than its sound I have a couple of SMs and a couple of PGs I was considering the SM but the PG has slightly better specs and almost identical price The first thing I noticed out of the box was that the PG is slightly bigger and slightly heavier It also has a different switch than the SM The metal screens protecting them arent interchangeable I then plugged in one microphone cable so the settings would be identical I tried both mikes one after the other first with speaking and then with singing and playing guitar and then I changed the settings or more specifically the effects and the EQ on the PA I repeated the experiment speaking and then singing while changing between mikes Heres what I noticed The SM is slightly flatter in the mid range The PG is slightly brighter and has a touch more presence They are about equal on volume The slight differences in tone can be easily manipulated with an EQ or just ordinary tone controls Neither was susceptible to much feedback or vocal pop I havent tried out this side by side comparison in a live situation or even in practice as its too time consuming and interferes with playing Its difficulty to judge in those situations too or at least awkward but I have used a combination of the two in practice and no one seems to be able to tell the difference except one person actually expressed a preference for the PG but that could be just the settings I looked at the specs for the two mikes side by side The SM is a little flatter in response especially at the high end over K Hz and it picks up a few dB before the PG somewhere between and Hz However since the human vocal range is generally between around and Hz neither of these seems likely to have much effect although the SM might be a tad more responsive for a bass singer I also tried out two different Behringer mikes and a Radio Shack mike The Behringer was totally outclassed by both of the Shures sounding tinny and thin and with little presence or volume I tried out a Behringer XM and was impressed by the similarity These mikes sound almost identical The B and the Shure SM The Behringer XM seems to have been discontinued though and replaced with the XM an inferior mike offered in bundles of three for under I then plugged in a Radio Shack mike that was a spare backup not even taken out for practice The model number is probably also discontinued This was an excellent sounding mike with good volume presence and tone I didnt have any other mikes to test in this side by side experiment but I did reach some conclusionsThere is quite a bit of snobbery in choosing microphones with the Shure SM held up as some unreachable standard They ARE sturdy and they are good mikes and the price is not unreasonable at around However there are other microphones which sound nearly identical and are also sturdy and reliable at lower prices including the Shure PG and most likely the SM though I didnt have any of those to test I wish more people would give unbiased reviews based on actual performance instead of condescension toward those who are either on a budget or looking for alternatives to the standard bearer Im giving this stars only because I havent had enough time to give an evaluation of how this holds up in comparison to the SM ",0,0,false,,false,true,true,4.0,,,,,,,,,,"It is so hard to get an honest review of any mike that isn't a Shure SM58. This is considered the gold standard by which all others are measured. Of course at least part of this reputation is deserved, but perhaps more for the durability of the SM58 than its sound. I have a couple of SM58s and a couple of PG58s. I was considering the SM48, but the PG58 has slightly better specs, and almost identical price.The first thing I noticed out of the box was that the PG58 is slightly bigger and slightly heavier. It also has a different switch than the SM58. The metal screens protecting them aren't interchangeable. I then plugged in one microphone cable so the settings would be identical. I tried both mikes, one after the other, first with speaking and then with singing and playing guitar, and then I changed the settings, or more specifically, the effects and the EQ on the PA. I repeated the experiment, speaking and then singing while changing between mikes.Here's what I noticed: The SM58 is slightly flatter in the mid range. The PG58 is slightly brighter and has a touch more presence. They are about equal on volume. The slight differences in tone can be easily manipulated with an EQ or just ordinary tone controls. Neither was susceptible to much feedback or vocal pop.I haven't tried out this side by side comparison in a live situation or even in practice, as it's too time consuming and interferes with playing. It's difficulty to judge in those situations too, or at least awkward, but I have used a combination of the two in practice and no one seems to be able to tell the difference, except one person actually expressed a preference for the PG58, but that could be just the settings.I looked at the specs for the two mikes side by side. The SM58 is a little flatter in response, especially at the high end, over 10K Hz, and it picks up a few dB before the PG 58, somewhere between 50 and 60 Hz. However, since the human vocal range is generally between around 300 and 3000 Hz, neither of these seems likely to have much effect, although the SM58 might be a tad more responsive for a bass singer.I also tried out two different Behringer mikes and a Radio Shack mike. The Behringer 8500 was totally outclassed by both of the Shures, sounding tinny and thin and with little presence or volume. I tried out a Behringer 2000XM and was impressed by the similarity. These mikes sound almost identical (The B 2000 and the Shure SM). The Behringer 2000XM seems to have been discontinued, though, and replaced with the 1800XM, an inferior mike offered in bundles of three for under $50.I then plugged in a Radio Shack mike that was a spare backup, not even taken out for practice. The model number is 33-3001, probably also discontinued. This was an excellent sounding mike, with good volume, presence and tone.I didn't have any other mikes to test in this side by side experiment, but I did reach some conclusions:There is quite a bit of snobbery in choosing microphones, with the Shure SM58 held up as some unreachable standard. They ARE sturdy, and they are good mikes and the price is not unreasonable, at around $100. However, there are other microphones which sound nearly identical and are also sturdy and reliable, at lower prices, including the Shure PG58, and most likely the SM48, though I didn't have any of those to test.I wish more people would give unbiased reviews based on actual performance instead of condescension toward those who are either on a budget or looking for alternatives to the standard bearer. I'm giving this 4 stars only because I haven't had enough time to give an evaluation of how this holds up in comparison to the SM58."
5a1e235378b95010ea189c8a,B0000AQRSS,"I bought this one to replace a Shure Its a big step up from that one I am pleased with it The old one had a lot of handling noise This one has a little but it is very good for the money I paid for it My next one will be an SM but that will be awhile from now Im very happy with this PG UpdateDecember The handling noise is definitely something to consider It would keep me from buying another one of these Other mics I own dont have this problem to this degree ",1,1,false,,false,true,true,4.0,,,,,,,,,,"I bought this one to replace a Shure 8900. It's a big step up from that one. I am pleased with it. The old one had a lot of handling noise. This one has a little but it is very good for the money I paid for it. My next one will be an SM58, but that will be awhile from now. I'm very happy with this PG58.Update:December 2012The handling noise is definitely something to consider. It would keep me from buying another one of these. Other mics I own don't have this problem to this degree."
5a1e235378b95010ea189c8b,B0000AQRSS,"I started with the Shure PG and most recently acquired the Shure SM Id probably be all too ready to agree with those who argue that a Neumann or Telefunken mic costing Gs simply isnt that much better than a Nady mic costing bucks But with respect to the Shure Im less sure that the SM isnt worth more than the PG Perhaps if you have a sufficiently highpowered and clean amplifier and have tweaked the EQ settings to favor the frequencies of the human voice the two mics could be mistaken for one another It was my attempts to occasionally use an instrument amplifier as an emergency P A that led me to realize the PG sounded somewhat muted and dull compared to the SM Switching to the more common admittedly more expensive mic gave me just the extra gain I needed along with added crispness and clarity to the voice at least for announcements P S I notice that the head of the PG is larger than that of the SM Since the rise of the digital audio workstation who doesnt have a computer with free included Garage Band on it large even goldplated expensivelooking but cheap mics are on display all over the place Despite appearances when it comes to mics size doesnt matterexcept for appearances directors of high school show bands will dispense those headsets that wrap halfway around the face knowing that the girls in the frontline think theyre coolthey look just like Madonnaa or Janets headgear Some of the best mics are tiny with an opening the size of a pinhole ",7,9,false,,false,true,true,4.0,,,,,,,,,,"I started with the Shure PG58 and most recently acquired the Shure SM58.  I'd probably be all too ready to agree with those who argue that a Neumann or Telefunken mic costing 5 G's simply isn't that much better than a Nady mic costing 10 bucks.  But with respect to the Shure, I'm less sure that the SM58 isn't worth 40% more than the PG58.  Perhaps if you have a sufficiently high-powered and ""clean"" amplifier and have tweaked the EQ settings to favor the frequencies of the human voice, the two mics could be mistaken for one another.  It was my attempts to occasionally use an instrument amplifier as an emergency P.A. that led me to realize the PG58 sounded somewhat muted and dull compared to the SM58.  Switching to the more common, admittedly more expensive mic, gave me just the extra gain I needed along with added crispness and clarity to the voice (at least for announcements).P.S. I notice that the head of the PG58 is larger than that of the SM58.  Since the rise of the ""digital audio workstation"" (who doesn't have a computer with free, included Garage Band on it?), large, even gold-plated, expensive-looking but cheap mics are on display all over the place.  Despite appearances, when it comes to mics, size doesn't matter--except for appearances (directors of high school show bands will dispense those headsets that wrap half-way around the face, knowing that the girls in the front-line think they're cool--they look just like Madonna'a or Janet's headgear). Some of the best mics are tiny, with an opening the size of a pin-hole."
5a1e235478b95010ea189c8c,B0000AQRST,"I use this to mic snare drums and sometimes guitar cabinets It works as well as most mics and is more durable than most I have used this in the studio when nothing else was available and it worked fine As long as I run sound for a living I will keep some of these mics ",0,1,false,,false,true,true,4.0,,,,,,,,,,I use this to mic snare drums and sometimes guitar cabinets. It works as well as most mics and is more durable than most. I have used this in the studio when nothing else was available and it worked fine. As long as I run sound for a living I will keep some of these mics.
5a1e235478b95010ea189c8d,B0000AQRST,"Considering that the SM was introduced to the world in a year after the Shure SMLC Shure SM Vocal Microphone I guess the gets Batman status relegating the to that of Robin But thats not really a fair assessment considering the and were developed at the same time and except for the s acoustic foam lined cage pop screen the two mics are identical electrically The SM Studio Microphone was designed to begin its life in a recording studio as a dynamic microphone used to mic the ever increasing volume of rock and roll amplifiers drum kits etc In that capacity it had no use for the pop screen of its cousin the SM still one of the most sold vocal mics in the world to this day So the SM slimmed down and even though its still a fine vocal mic youll see it used mostly micing instruments which it excels at One of its long time and most important roles has been the official podium mic for the White House A pair of SMs is always seen on various White House podiums for press conferences and there is even a VIP bundled kitShure SM VIP Dual Microphone Kityou can buy for this exact type of use The SM is an extremely rugged mic built to tough standards and can take lots of road abuse Thats one of the things that makes it popular with touring bands and sound companies And on top of that its just a great sounding mic for the price There is a Performer SeriesShure Beta A Microphonethat looks very similar to the SM but the Beta has a different mic capsule and transformer and sounds different So make sure you try before you buy Bottom line is the Shure SM is one tough road mic that sounds awesome and is not overly priced A best value for sound companies home studio recordists and touring musicians ",9,10,false,,false,true,true,4.0,,,,,,,,,,"Considering that the SM57 was introduced to the world in 1967, a year after the Shure SM58LC Shure SM58 Vocal Microphone, I guess the 58 gets Batman status, relegating the 57 to that of Robin. But that's not really a fair assessment considering the 57 and 58 were developed at the same time, and except for the 58's acoustic foam lined cage pop screen, the two mics are identical electrically.The SM (Studio Microphone) 57 was designed to begin it's life in a recording studio, as a dynamic microphone used to mic the ever increasing volume of rock and roll amplifiers, drum kits, etc. In that capacity, it had no use for the pop screen of it's cousin the SM58, still one of the most sold vocal mics in the world to this day. So the SM57 slimmed down and even though it's still a fine vocal mic, you'll see it used mostly mic'ing instruments, which it excels at.One of it's long time and most important roles has been the official podium mic for the White House. A pair of SM57's is always seen on various White House podiums for press conferences and there is even a VIP bundled kitShure SM57 VIP Dual Microphone Kityou can buy for this exact type of use.The SM57 is an extremely rugged mic, built to tough standards and can take lots of road abuse. That's one of the things that makes it popular with touring bands and sound companies. And on top of that, it's just a great sounding mic for the price.There is a Performer SeriesShure Beta 57A Microphonethat looks very similar to the SM57 but the Beta 57 has a different mic capsule and transformer and sounds different. So make sure you try before you buy.Bottom line is the Shure SM57 is one tough road mic that sounds awesome and is not overly priced. A best value for sound companies, home studio recordists and touring musicians."
5a1e235478b95010ea189c8e,B0000AQRST,"This mic is well made heavy on the micend However I have yet to try it with my multitrack studio ",0,0,false,,false,true,true,4.0,,,,,,,,,,"This mic is well made (heavy on the mic-end).  However, I have yet to try it with my multi-track studio."
5a1e235478b95010ea189c8f,B0000AQRSU,"It is not a bad mic for the price If you want a real good one with studio quality mic it would cost over bucks but it is no comparison to a studio mic since I have worked in a recording studio Now you need to decide what you want getting a studio mic alone does not give you the result you are looking for it is like having HD TV and BD player but playing an ordinary CD You would have to compliment the mic with many other products like a studio quality mixer speakers and so on If you are a home or hobby user then go for this mic This mic is quite good for its price I would probably say it exceeds your expectations Arrived as promised in a frustration free packing Also make sure you buy a foam mic hood for the mic to save it from unwanted dirt and spit The only reason I did not give stars is mine had a little dent on the body may be due to transportation but it has nothing to do with the function but just the looks ",3,4,false,,false,true,true,4.0,,,,,,,,,,"It is not a bad mic for the price ( If you want a real good one with studio quality mic it would cost over 600 bucks) but it is no comparison to a studio mic since I have worked in a recording studio. Now, you need to decide what you want, getting a studio mic alone does not give you the result you are looking for; it is like having HD TV and BD player but playing an ordinary CD. You would have to compliment the mic with many other products like a studio quality mixer, speakers and so on. If you are a home or hobby user, then go for this mic. This mic is quite good for its price. I would probably say, it exceeds your expectations.Arrived as promised in a frustration free packing. Also, make sure you buy a foam mic hood for the mic to save it from unwanted dirt and spit.The only reason I did not give 5 stars is , mine had a little dent on the body ( may be due to transportation) but it has nothing to do with the function but just the looks."
5a1e235478b95010ea189c90,B0000AQRSU,"How do you review an SM Ive used these most of my life and will continue to Very durable I got this to replace the same a year old rusted dented grill I also use a D AKG same price and a line wirelesss but the is always reliable first choice or backup ",2,2,false,,false,true,true,4.0,,,,,,,,,,"How do you review an SM58?? I've used these most of my life, and will continue to. Very durable, I got this to replace the same, a 20 year old, rusted / dented grill 58 :) I also use a D5 (AKG - same price) and a line 6 wirelesss, but the 58 is always reliable first choice or backup."
5a1e235478b95010ea189c91,B0000AQRSU,"The first rule of microphones is that No one microphone is perfect for every purpose Rule two is Experiment with different mics in different applications to find your signature sound Ive used Shure SMs along with their ancestors and relatives back to I primarily used them for broadcasting and recording spoken word content but I have used and still do use them for singing some back up vocals The SM does one thing well and that is vocal performance when used very close to the mouth for public address use Some people me included actually sound better and more comfortable in a live performance setting when using another mic the Shure SM The SM is a very good vocal mic and for some people probably the best choice For example anyone who can not resist putting the mic right up against their lips while singing will probably want the SM People with softer or weaker voices will want the SM The SM is highly directional and has a noticeable yet manageable proximity effect which means the bass increases the closer you get This mic does not pick up well from much over inches away The reason so many singers think you are supposed to shove microphones practically inside your mouth is because the ball type Shure vocal mics require you to get them very close or they dont sound right On the other hand the SM sounds best several inches away from the users mouth and works fine up to inches away While the SM is certainly the number one professional PA vocal mic there are precious few other uses for it because it has a colored sound with a prominent frequency response boost in the upper midrange plus a sound source has to be very close before it is picked up clearly It works ok for conga drums and the like but the SM is about the last thing youd want to use to mic a sax or guitar Personally these mics are not the best for my mic technique or the basic nature my voice but for some people they sound great The live vocal mic that works best for me is the Shure SM with a windscreen However for other people the SM works better It depends on your voice and what you want the mic to do If you have a very deep voice the SM might be the second best choice after the SM which has a better low frequency response One certain advantage of the SM is the excellent gain before feedback capability This mic can be turned up louder than almost any other mic without that annoying PA squeal Another advantage of the SM is that it is still available at a slight extra cost with a builtin onoff switch The SMs ball shaped grills are very sturdy and even if you should dent one you can get a replacement which screws right on for about ten dollars Ive seen SMs dented rusty dusty smoked up spit into with pieces missing and slammed into a hardwood stage with the full weight of a boom stand adding mass to the fall and yet Ive never seen but one stop working and that malfunction was due to an onoff switch that got dirt in it All the proline Shure mics are top quality The pro line Shures also hold their value well If you buy one and decide you dont like it you can get about what you paid for it on eBay I would compare as many mics as possible before buying one Senneheisers EVOLUTION mics sound really good too and are worth a look The SM will be the number one onstage vocal mic for the foreseeable future because most people follow the crowd instead of actually trying out different mics and picking the one that works best for their particular voice These things are so durable that even if they stopped making them today theyd still be around for another years at least ",246,259,false,,false,true,true,4.0,,,,,,,,,,"The first rule of microphones is that, ""No one microphone is perfect for every purpose.""  Rule two is, ""Experiment with different mics in different applications to find your signature sound.""  I've used Shure SM58's along with their ancestors and relatives back to 1968.  I primarily used them for broadcasting and recording spoken word content but I have used (and still do use) them for singing some back up vocals.The SM58 does one thing well and that is vocal performance when used very close to the mouth for public address use.  Some people, me included, actually sound better and more comfortable in a live performance setting when using another mic, the Shure SM-57.  The SM-58 is a very good vocal mic and for some people probably the best choice.  For example, anyone who can not resist putting the mic right up against their lips while singing will probably want the SM-58.  People with softer or weaker voices will want the SM-58.The SM-58 is highly directional and has a noticeable yet manageable proximity effect (which means the bass increases the closer you get.)  This mic does not pick up well from much over 8 inches away.  The reason so many singers think you are supposed to shove microphones practically inside your mouth is because the ball type Shure vocal mics require you to get them very close or they don't sound right.  On the other hand, the SM-57 sounds best several inches away from the user's mouth and works fine up to 12 inches away.  While the SM-58 is certainly the number one professional PA vocal mic, there are precious few other uses for it because it has a colored sound with a prominent frequency response boost in the upper midrange plus a sound source has to be very close before it is picked up clearly.  It works ok for conga drums and the like, but the SM-58 is about the last thing you'd want to use to mic a sax or guitar.  Personally these mics are not the best for my mic technique or the basic nature my voice, but for some people they sound great.  The live vocal mic that works best for me is the Shure SM-57 with a windscreen.  However for other people the SM-58 works better.  It depends on your voice and what you want the mic to do.  If you have a very deep voice, the SM-58 might be the second best choice after the SM-57 which has a better low frequency response.One certain advantage of the SM-58 is the excellent gain before feedback capability.  This mic can be turned up louder than almost any other mic without that annoying PA squeal.  Another advantage of the SM-58 is that it is still available (at a slight extra cost) with a built-in on/off switch.  The SM-58's ball shaped grills are very sturdy and even if you should dent one you can get a replacement which screws right on for about ten dollars.  I've seen SM-58's dented, rusty, dusty, smoked up, spit into, with pieces missing and slammed into a hardwood stage with the full weight of a boom stand adding mass to the fall and yet I've never seen but one stop working and that malfunction was due to an on/off switch that got dirt in it.All the pro-line Shure mics are top quality.  The pro line Shures also hold their value well.  If you buy one and decide you don't like it, you can get about what you paid for it on eBay.  I would compare as many mics as possible before buying one.  Senneheiser's EVOLUTION mics sound really good too and are worth a look. The SM-58 will be the number one on-stage vocal mic for the foreseeable future because most people follow the crowd instead of actually trying out different mics and picking the one that works best for their particular voice.  These things are so durable that even if they stopped making them today they'd still be around for another 20 years at least."
5a1e235478b95010ea189c92,B0000AQRSU,"This mic works better for some people than others That being said it is the first mic I put in a lead singers hand upon meeting them If it doesnt sound good then I try something else I have no complaints it is my GO TO MIC ",0,0,false,,false,true,true,4.0,,,,,,,,,,This mic works better for some people than others. That being said it is the first mic I put in a lead singers hand upon meeting them. If it doesn't sound good then I try something else. I have no complaints it is my GO TO MIC.
5a1e235478b95010ea189c93,B0000AQRSU,"I bought two microphones a AKG D and SM I like AKG D a little better than this because the vocal sounded a lot clearer and crisp on the AKG The SM sounded muted compared to D without any sound modification out of box The output is also a little less sensitive than the D However I like the look of SM and it seems to be extremely durable ",0,0,false,,false,true,true,4.0,,,,,,,,,,"I bought two microphones, a AKG D5 and SM58.  I like AKG D5 a little better than this because the vocal sounded a lot clearer and crisp on the AKG.The SM sounded muted compared to D5 without any sound modification out of box.  The output is also a little less sensitive than the D5.However I like the look of SM58 and it seems to be extremely durable."
5a1e235478b95010ea189c94,B0000AQRSU,"In the immortal words that John Cameron Swayze used when hawking his Timex watches during the early days of live television the Shure SM Vocal mic fits perfectly into that same category Before I found a career as a film and television sound recordist and mixer I played in rock bands and did live sound mixing One of the very first mics we truly fell in love with was the SM Introduced by the Shure Brothers Company in the SM quickly rose to become the industry standard in rugged road mics that actually sound good to the ear and are nearly indestructible The mic capsule is of cardiord heart shaped design which helps reject sound from either side There is a K bump in its frequency which helps vocals cut through stage noise Construction is rugged frequency response is to Hz and the capsule sits internally on a foam shock mount to help isolate it from handling noise We used to joke about the SM in that if you needed a hammer and you couldnt find one just grab one of these they are that tough Ive seen some of these on the road that you couldnt believe still worked but they did and sounded great The cage style pop screen gives the SM not only its distinctive look one that influenced many other mic brands from the day it was introduced but its part of the functionality Internally lined with a layer of acoustic foam the cage helps keep vocals pops from getting to the dynamic mic element As a frame of reference theShure SMLC Shure SM Cardioid Dynamic Microphoneis the same exact mic and capsule but without the pop screen Shure also sells a Performer series mic theShure Beta A Supercardioid Dynamic Microphonethat looks almost identical to the SM but uses a totally different mic capsule and transformer and has a different sound so try before you buy The Shure SM is still considered the industry standard of live performance mics today and for the price they really are a good deal ",5,5,false,,false,true,true,4.0,,,,,,,,,,"In the immortal words that John Cameron Swayze used when hawking his Timex watches during the early days of live television, the Shure SM58 Vocal mic fits perfectly into that same category.Before I found a career as a film and television sound recordist and mixer, I played in rock bands and did live sound mixing. One of the very first mics we truly fell in love with was the SM58. Introduced by the Shure Brothers Company in 1966, the SM58 quickly rose to become the industry standard in rugged road mics that actually sound good to the ear and are nearly indestructible.The mic capsule is of cardiord (heart shaped) design which helps reject sound from either side. There is a 4K bump in it's frequency which helps vocals cut through stage noise. Construction is rugged, frequency response is 50 to 15,000 Hz, and the capsule sits internally on a foam shock mount to help isolate it from handling noise.We used to joke about the SM58 in that if you needed a hammer and you couldn't find one, just grab one of these, they are that tough. I've seen some of these on the road that you couldn't believe still worked, but they did and sounded great.The cage style pop screen gives the SM58 not only it's distinctive look, one that influenced many other mic brands from the day it was introduced, but it's part of the functionality. Internally lined with a layer of acoustic foam, the cage helps keep vocals pops from getting to the dynamic mic element. As a frame of reference, theShure SM57LC Shure SM57 Cardioid Dynamic Microphoneis the same exact mic and capsule, but without the pop screen.Shure also sells a Performer series mic, theShure Beta 58A Supercardioid Dynamic Microphonethat looks almost identical to the SM58 but uses a totally different mic capsule and transformer and has a different sound so try before you buy.The Shure SM58 is still considered the industry standard of live performance mics today and for the price, they really are a good deal."
5a1e235478b95010ea189c95,B0000AQRSU,"There are plenty of flashier prettier moderner looking or more nostalgic looking microphones out there Its all just so much marketing garbage These mics are the best mic for the buck out there Anyone who claims to be able to tell the difference between this and far more expensive ones is blowing smoke up your a ",0,0,false,,false,true,true,4.0,,,,,,,,,,There are plenty of flashier - prettier - modern-er looking or more nostalgic looking microphones out there.  Its all just so much marketing garbage. These mics are the best mic for the buck out there.  Anyone who claims to be able to tell the difference between this and far more expensive ones is blowing smoke up your a**.
5a1e235478b95010ea189c96,B0000AQRSU,"The mic is well made heavy on the mic end but I have yet to try it with my pop filter and multitrack studio ",0,0,false,,false,true,true,4.0,,,,,,,,,,"The mic is well made (heavy on the &#34;mic&#34; end), but I have yet to try it with my pop filter and multi-track studio."
5a1e235478b95010ea189c97,B000165DSM,"I use this cable for small home recording projects I do not take the cable around to gigs or shows as I am pretty sure it wouldnt last longer than a few months of heavy use The sound quality is fine and the metal connecters feel a little bit flimsy If your looking for something that is cheap and will do the job this is your product ",0,0,false,,false,true,true,4.0,,,,,,,,,,"I use this cable for small home recording projects. I do not take the cable around to gigs or shows, as I am pretty sure it wouldn't last longer than a few months of heavy use. The sound quality is fine and the metal connecters feel a little bit flimsy. If your looking for something that is cheap and will do the job, this is your product."
5a1e235478b95010ea189c98,B000165DSM,"Received it in time standard blister packaging but the cable stopped working after days Since I was out of days return time sent an email to the manufacturer but no response till today ",0,0,false,,false,true,true,1.0,,,,,,,,,,"Received it in time, standard blister packaging but the cable stopped working after 45 days. Since I was out of 30 days return time, sent an email to the manufacturer but no response till today."
5a1e235478b95010ea189c99,B000165DSM,"These things are terrible One wouldnt fit in my soundboard another wouldnt lock in my mic Plain and simple if your looking for crap that doesnt work buy this ",0,0,false,,false,true,true,1.0,,,,,,,,,,"These things are terrible. One wouldn't fit in my soundboard, another wouldn't lock in my mic. Plain and simple....if your looking for crap that doesn't work....buy this."
5a1e235478b95010ea189c9a,B000165DSM,"Pay a couple bucks more and you get one from a brand like Audio Technica and you know its going to withstand the test of time Mine is working fairly well but the attachments are loosening so who knows whats next ",0,0,false,,false,true,true,4.0,,,,,,,,,,Pay a couple bucks more and you get one from a brand like Audio Technica and you know it's going to withstand the test of time.  Mine is working fairly well but the attachments are loosening so who knows what's next.
5a1e235478b95010ea189c9b,B000165DSM,"The product feels a little on the cheap side but definitely does the job the way it should so thats all I care about It was cheap and came fast I recommend it ",0,0,false,,false,true,true,4.0,,,,,,,,,,"The product feels a little on the ""cheap"" side, but definitely does the job the way it should- so that's all I care about. It was cheap, and came fast. I recommend it."
5a1e235478b95010ea189c9c,B000165DSM,This was one of two I purchased Also bought the Length and used them on an assignment recently They fit my RODE Mic nice and tight other cords I have bought didnt and the sound quality is excellent If Amazon allowed a link I would give you a link to a video I just finished on the Independence of the Seas Go to my website and look for it IPA IMPRESS dot Com,0,0,false,,false,true,true,4.0,,,,,,,,,,"This was one of two I purchased. Also bought the 25' Length and used them on an assignment recently.  They fit my RODE Mic nice and tight, other cords I have bought didn't and the sound quality is excellent. If Amazon allowed a link I would give you a link to a video I just finished on the Independence of the Seas.  Go to my website and look for it...IPA IMPRESS dot Com"
5a1e235478b95010ea189c9d,B000165DSM,"Not much to say other than its a good cable Good solid connections with no play After consistent use its going strong ",6,6,false,,false,true,true,4.0,,,,,,,,,,"Not much to say other than it's a good cable. Good solid connections with no play. After consistent use, it's going strong."
5a1e235478b95010ea189c9e,B000165DSM,"No complaints its quiet enough and the price is right Is it a Monster cable No but it doesnt cost as much either Ive used this on lead vocal tracks into a studio condensor mic for professional album sessions and it was fine ",1,1,false,,false,true,true,4.0,,,,,,,,,,"No complaints, it's quiet enough and the price is right. Is it a Monster cable? No, but it doesn't cost as much either. I've used this on lead vocal tracks into a studio condensor mic for professional album sessions and it was fine."
5a1e235478b95010ea189c9f,B000165DSM,"I purchased this to connect a Sennheiser E mike with guitar amps This requires of course the addition of a inch adapter plug The cable itself has worked perfectly and proved both durable and of a suitable length at least for jamming with friends and playing in small venues Recommended UPDATE I marked this product down one star after a connector fell apart during what I regarded as relatively light duty The set screw fell out and could not be found Ive had similar problems with other Pyle products If you buy them I recommend tat you get a microscrewdriver set as well so that you can tighten te connector screws before you have a similar xperience ",0,0,false,,false,true,true,4.0,,,,,,,,,,"I purchased this to connect a Sennheiser E825 mike with guitar amps. This requires, of course, the addition of a 1/4 inch adapter plug. The cable itself has worked perfectly and proved both durable and of a suitable length at least for jamming with friends and playing in small venues. Recommended.UPDATE: I marked this product down one star after a connector fell apart during what I regarded as relatively light duty. The set screw fell out and could not be found. I've had similar problems with other Pyle products. If you buy them, I recommend tat you get a micro-screwdriver set as well so that you can tighten te connector screws before you have a similar xperience."
5a1e235478b95010ea189ca0,B0001FTVD6,"Good quality rack screws that come with rubber washers to protect face of equipment Arrived ahead of estimated arrival time which is always nice ",0,0,false,,false,true,true,4.0,,,,,,,,,,Good quality rack screws that come with rubber washers to protect face of equipment.  Arrived ahead of estimated arrival time which is always nice.
5a1e235478b95010ea189ca1,B0002CZR3G,"Let me start by saying that I am a huge fan of Dano stomp boxes I probably own close to a dozen of from the various lines they make This pedal does a decent job covering your tremolo needs but IMHO the tremolo from Danos Cool Cat line is a much more durable pedal for only more at the time of this review The switches and knobs on this pedal are the weak link I dont think its true bypass either The Cool Cat has a metal enclosure true bypass sturdier inputs and knobs and a much better onoff switch The features and sound are the same Spend the extra and you will have a much more bulletproof pedal with the Cool Cat trem ",2,2,false,,false,true,true,3.0,,,,,,,,,,"Let me start by saying that I am a huge fan of Dano stomp boxes.  I probably own close to a dozen of from the various lines they make.  This pedal does a decent job covering your tremolo needs, but IMHO the tremolo from Dano's Cool Cat line is a much more durable pedal for only $4 more (at the time of this review).  The switches and knobs on this pedal are the weak link.  I don't think it's true bypass either.  The Cool Cat has a metal enclosure, true bypass, sturdier inputs and knobs, and a much better on/off switch.  The features and sound are the same.  Spend the extra $4 and you will have a much more bullet-proof pedal with the Cool Cat trem."
5a1e235478b95010ea189ca2,B0002CZR3G,"Hey it gets the job done and thats all I can ask for I tried several cheapo pedals and this one was my favorite of them all While some had better casings metal instead of plastic at the end of the day Im looking for a good sound not a pretty pedal board The pedal seems solid enough it doesnt take up much space it sounds great and it has a versatile range of sounds as far as tremolo pedals come AND if you are like the typical musician you are looking for something thats not going to break the bank ",1,1,false,,false,true,true,4.0,,,,,,,,,,"Hey, it gets the job done and that's all I can ask for.  I tried several ""cheapo"" pedals, and this one was my favorite of them all.  While some had better casings (metal instead of plastic), at the end of the day I'm looking for a good sound, not a pretty pedal board.  The pedal seems solid enough, it doesn't take up much space, it sounds great, and it has a versatile range of sounds as far as tremolo pedals come.AND, if you are like the typical musician, you are looking for something that's not going to break the bank."
5a1e235478b95010ea189ca3,B0002CZR3G,"Hello Musicfriends This is built cheap but sounds great Good controls too For me in the studiosongwriting its perfect but I would not exactly go on tour with it There is something about the knobs I still love even if all my other digital units have a tremolo hidden in it may be the age thing ",3,3,false,,false,true,true,4.0,,,,,,,,,,"Hello Musicfriends - This is built cheap but sounds great. Good controls too. For me in the studio/songwriting  its perfect but I would not exactly go on tour with it..... There is something about the knobs I still love, even if all my other digital units have a tremolo hidden in it... may be  the age thing..."
